word_id,sentence_id,word,label,is_ne,is_spelling_correct
5880,349,mapakinggan,FIL,,True
5881,349,ko,FIL,,True
5882,349,ang,FIL,,True
5883,349,wayv,OTH,NE,True
5884,350,atras-abante,FIL,,True
5885,350,",",OTH,,True
5886,350,urong-sulong,FIL,,True
5887,350,",",OTH,,True
5888,350,kapakanan,FIL,,True
5889,350,ng,FIL,,True
5890,350,mga,FIL,,True
5891,350,tao,FIL,,True
5892,350,pinaglalaruan,FIL,,True
5893,350,ninyo,FIL,,True
5894,350,.,OTH,,True
5906,352,Kung,FIL,,True
5907,352,may,FIL,,True
5908,352,balak,FIL,,True
5909,352,kang,FIL,,True
5910,352,mang,FIL,,True
5911,352,manyak,FIL,,True
5912,352,wag,FIL,,True
5913,352,mo,FIL,,True
5914,352,ng,FIL,,True
5915,352,itulog,FIL,,True
5916,352,.,OTH,,True
5917,353,Pakinggan,FIL,,True
5918,353,Ako,FIL,,True
5919,353,",",OTH,,True
5920,353,kayong,FIL,,True
5921,353,mga,FIL,,True
5922,353,tao,FIL,,True
5923,353,!,OTH,,True
5924,355,Demograpiya,FIL,NE,True
5925,355,Ayon,FIL,,True
5926,355,sa,FIL,,True
5927,355,pinakabagong,FIL,,True
5928,355,opisyal,FIL,,True
5929,355,na,FIL,,True
5930,355,tantiya,FIL,,True
5931,355,",",OTH,,True
5932,355,nai-ulat,FIL,,True
5933,355,na,FIL,,True
5934,355,ang,FIL,,True
5935,355,populasyon,FIL,,True
5936,355,ay,FIL,,True
5937,355,nasa,FIL,,True
5938,355,milyon,FIL,,True
5939,355,",",OTH,,True
5940,355,at,FIL,,True
5941,355,ang,FIL,,True
5942,355,Mehiko,FIL,NE,True
5943,355,ang,FIL,,True
5944,355,naging,FIL,,True
5945,355,pinakamataong,FIL,,True
5946,355,bansa,FIL,,True
5947,355,na,FIL,,True
5948,355,nagsasalita,FIL,,True
5949,355,ng,FIL,,True
5950,355,sa,FIL,,True
5951,355,buong,FIL,,True
5952,355,mundo,FIL,,True
5953,355,.,OTH,,True
5954,356,Arestado,FIL,,True
5955,356,ang,FIL,,True
5956,356,isang,FIL,,True
5957,356,28-anyos,OTH,,True
5958,356,na,FIL,,True
5959,356,obrero,FIL,,True
5960,356,sa,FIL,,True
5961,356,Bacoor,OTH,NE,True
5962,356,City,ENG,NE,True
5963,356,",",OTH,,True
5964,356,Cavite,OTH,NE,True
5965,356,nitong,FIL,,True
5966,356,Miyerkoles,FIL,NE,True
5967,356,ng,FIL,,True
5968,356,hapon,FIL,,True
5969,356,nang,FIL,,True
5970,356,maaktuhang,FIL,,True
5971,356,tangay,FIL,,True
5972,356,ang,FIL,,True
5973,356,isang,FIL,,True
5974,356,cast,ENG,,True
5975,356,iron,ENG,,True
5976,356,manhole,ENG,,True
5977,356,para,FIL,,True
5978,356,sa,FIL,,True
5979,356,Cavite,OTH,NE,True
5980,356,Expressway,ENG,NE,True
5981,356,(,OTH,,True
5982,356,CAVITEX,OTH,ABB_NE,True
5983,356,),OTH,,True
5984,356,.,OTH,,True
5985,357,Tara,FIL,,True
5986,357,at,FIL,,True
5987,357,magtrabaho,FIL,,True
5988,357,tayo,FIL,,True
5989,357,ng,FIL,,True
5990,357,sabay,FIL,,True
5991,357,.,OTH,,True
6022,360,Is,ENG,,True
6023,360,there,ENG,,True
6024,360,a,ENG,,True
6025,360,way,ENG,,True
6026,360,para,FIL,,True
6027,360,matanggal,FIL,,True
6028,360,ang,FIL,,True
6029,360,watermark,ENG,,True
6030,360,sa,FIL,,True
6031,360,camera,ENG,,True
6032,360,?,OTH,,True
6033,361,Nakakairita,FIL,,True
6034,361,yung,FIL,,True
6035,361,mga,FIL,,True
6036,361,ganito,FIL,,True
6037,361,.,OTH,,True
6098,365,nag-aantay,FIL,,True
6099,365,palang,FIL,,True
6100,365,ng,FIL,,True
6101,365,jeep,ENG,,True
6102,365,nag-iisip,FIL,,True
6103,365,na,FIL,,True
6104,365,ng,FIL,,True
6105,365,idadahilan,FIL,,True
6106,366,Mahigit,FIL,,True
6107,366,20,OTH,,True
6108,366,",",OTH,,True
6109,366,000,OTH,,True
6110,366,bagong,FIL,,True
6111,366,COVID-19,OTH,ABB_NE,True
6112,366,cases,ENG,,True
6113,366,ang,FIL,,True
6114,366,maaaring,FIL,,True
6115,366,maitala,FIL,,True
6116,366,kapag,FIL,,True
6117,366,lalo,FIL,,True
6118,366,pang,FIL,,True
6119,366,kumalat,FIL,,True
6120,366,ang,FIL,,True
6121,366,Delta,ENG,NE,True
6122,366,variant,ENG,,True
6123,366,sa,FIL,,True
6124,366,bansa,FIL,,True
6125,366,.,OTH,,True
6142,370,Sobrang,FIL,,True
6143,370,nakakadiri,FIL,,True
6144,370,ang,FIL,,True
6145,370,sitwasyon,FIL,,True
6146,370,hanggang,FIL,,True
6147,370,sa,FIL,,True
6148,370,napagod,FIL,,True
6149,370,na,FIL,,True
6150,370,lang,FIL,,True
6151,370,ako,FIL,,True
6152,370,at,FIL,,True
6153,370,unti-unting,FIL,,True
6154,370,natabunan,FIL,,True
6155,370,ng,FIL,,True
6156,370,maraming,FIL,,True
6157,370,centipede,ENG,,True
6158,370,.,OTH,,True
6159,371,Matagal,FIL,,True
6160,371,na,FIL,,True
6161,371,napahinga,FIL,,True
6162,371,sa,FIL,,True
6163,371,pag-arte,FIL,,True
6164,371,ang,FIL,,True
6165,371,90s,OTH,,True
6166,371,sexy,ENG,,True
6167,371,actress,ENG,,True
6168,371,nang,FIL,,True
6169,371,mag-asawa,FIL,,True
6170,371,at,FIL,,True
6171,371,pumasok,FIL,,True
6172,371,sa,FIL,,True
6173,371,politika,FIL,,True
6174,371,.,OTH,,True
6175,372,Iminungkahi,FIL,,True
6176,372,din,FIL,,True
6177,372,niya,FIL,,True
6178,372,na,FIL,,True
6179,372,bigyan,FIL,,True
6180,372,ang,FIL,,True
6181,372,mga,FIL,,True
6182,372,mag-aaral,FIL,,True
6183,372,ng,FIL,,True
6184,372,mga,FIL,,True
6185,372,certificate,ENG,,True
6186,372,of,ENG,,True
6187,372,completion,ENG,,True
6188,372,sa,FIL,,True
6189,372,halip,FIL,,True
6190,372,na,FIL,,True
6191,372,mga,FIL,,True
6192,372,marka,FIL,,True
6193,372,.,OTH,,True
6248,374,*,OTH,,True
6249,374,/,OTH,,True
6250,374,kumain,FIL,,True
6251,374,ng,FIL,,True
6252,374,bato,FIL,,True
6253,375,Ang,FIL,,True
6254,375,Diyos,FIL,NE,True
6255,375,ay,FIL,,True
6256,375,isang,FIL,,True
6257,375,Diyos,FIL,NE,True
6258,375,na,FIL,,True
6259,375,hindi,FIL,,True
6260,375,nagpapahintulot,FIL,,True
6261,375,sa,FIL,,True
6262,375,mga,FIL,,True
6263,375,tao,FIL,,True
6264,375,na,FIL,,True
6265,375,saktan,FIL,,True
6266,375,Siya,FIL,,True
6267,375,(,OTH,,True
6268,375,Isang,FIL,NE,True
6269,375,Babala,FIL,NE,True
6270,375,sa,FIL,NE,True
6271,375,mga,FIL,NE,True
6272,375,Hindi,FIL,NE,True
6273,375,Nagsasagawa,FIL,NE,True
6274,375,ng,FIL,NE,True
6275,375,Katotohanan,FIL,NE,True
6276,375,sa,FIL,NE,True
6277,375,Ang,FIL,NE,True
6278,375,Salita,FIL,NE,True
6279,375,ay,FIL,NE,True
6280,375,Nagpapakita,FIL,NE,True
6281,375,sa,FIL,NE,True
6282,375,Katawang-tao,FIL,NE,True
6283,375,),OTH,,True
6284,375,.,OTH,,True
6285,376,Ayon,FIL,,True
6286,376,sa,FIL,,True
6287,376,LRT-2,OTH,ABB_NE,True
6288,376,management,ENG,,True
6289,376,",",OTH,,True
6290,376,may,FIL,,True
6291,376,libreng,FIL,,True
6292,376,sakay,FIL,,True
6293,376,mula,FIL,,True
6294,376,7,OTH,,True
6295,376,AM,OTH,ABB,True
6296,376,hanggang,FIL,,True
6297,376,9,OTH,,True
6298,376,AM,OTH,ABB,True
6299,376,",",OTH,,True
6300,376,at,FIL,,True
6301,376,sa,FIL,,True
6302,376,hapon,FIL,,True
6303,376,mula,FIL,,True
6304,376,5,OTH,,True
6305,376,PM,OTH,ABB,True
6306,376,hanggang,FIL,,True
6307,376,7,OTH,,True
6308,376,PM,OTH,ABB,True
6309,376,Samantala,FIL,,True
6310,376,",",OTH,,True
6311,376,nag-abiso,FIL,,True
6312,376,na,FIL,,True
6313,376,rin,FIL,,True
6314,376,ang,FIL,,True
6315,376,pamunuan,FIL,,True
6316,376,ng,FIL,,True
6317,376,LRT-2,OTH,ABB_NE,True
6318,376,na,FIL,,True
6319,376,simula,FIL,,True
6320,376,Sabado,FIL,NE,True
6321,376,hanggang,FIL,,True
6322,376,Hunyo,FIL,NE,True
6323,376,22,OTH,,True
6324,376,ay,FIL,,True
6325,376,magbabawas,FIL,,True
6326,376,sila,FIL,,True
6327,376,ng,FIL,,True
6328,376,biyahe,FIL,,True
6329,376,sa,FIL,,True
6330,376,ilang,FIL,,True
6331,376,mga,FIL,,True
6332,376,istasyon,FIL,,True
6333,376,bilang,FIL,,True
6334,376,paghahanda,FIL,,True
6335,376,sa,FIL,,True
6336,376,pagbubukas,FIL,,True
6337,376,ng,FIL,,True
6338,376,Marikina,OTH,NE,True
6339,376,at,FIL,,True
6340,376,Antipolo,OTH,NE,True
6341,376,stations,ENG,,True
6342,376,.,OTH,,True
6410,379,Gusto,FIL,,True
6411,379,Niya,FIL,,True
6412,379,nakagawa,FIL,,True
6413,379,ka,FIL,,True
6414,379,pa,FIL,,True
6415,379,ng,FIL,,True
6416,379,mabuti,FIL,,True
6417,379,.,OTH,,True
6418,379,"""",OTH,,True
6419,379,,OTH,,True
6420,380,Hanggang,FIL,,True
6421,380,sa,FIL,,True
6422,380,maayos,FIL,,True
6423,380,na,FIL,,True
6424,380,nila,FIL,,True
6425,380,ang,FIL,,True
6426,380,kontrata,FIL,,True
6427,380,at,FIL,,True
6428,380,in-scheduled,FIL,,True
6429,380,na,FIL,,True
6430,380,rin,FIL,,True
6431,380,ang,FIL,,True
6432,380,implant,ENG,,True
6433,380,procedure,ENG,,True
6434,380,nitong,FIL,,True
6435,380,October,ENG,NE,True
6436,380,.,OTH,,True
6437,381,Humihingi,FIL,,True
6438,381,naman,FIL,,True
6439,381,ng,FIL,,True
6440,381,paumanhin,FIL,,True
6441,381,si,FIL,,True
6442,381,Eleazar,OTH,NE,True
6443,381,sa,FIL,,True
6444,381,mga,FIL,,True
6445,381,apektado,FIL,,True
6446,381,ng,FIL,,True
6447,381,traffic,ENG,,True
6448,381,re-routing,ENG,,True
6449,381,para,FIL,,True
6450,381,sa,FIL,,True
6451,381,huling,FIL,,True
6452,381,SONA,OTH,ABB_NE,True
6453,381,ni,FIL,,True
6454,381,Duterte,OTH,NE,True
6455,381,.,OTH,,True
6456,382,Kapag,FIL,,True
6457,382,ang,FIL,,True
6458,382,isang,FIL,,True
6459,382,tuloy-tuloy,FIL,,True
6460,382,na,FIL,,True
6461,382,spectrum,ENG,,True
6462,382,ng,FIL,,True
6463,382,enerhiya,FIL,,True
6464,382,ay,FIL,,True
6465,382,pumasa,FIL,,True
6466,382,sa,FIL,,True
6467,382,pamamagitan,FIL,,True
6468,382,ng,FIL,,True
6469,382,isang,FIL,,True
6470,382,gas,ENG,,True
6471,382,o,FIL,,True
6472,382,",",OTH,,True
6473,382,ang,FIL,,True
6474,382,ilang,FIL,,True
6475,382,mga,FIL,,True
6476,382,ng,FIL,,True
6477,382,mga,FIL,,True
6478,382,photons,ENG,,True
6479,382,ay,FIL,,True
6480,382,buyo,FIL,,True
6481,382,sa,FIL,,True
6482,382,pamamagitan,FIL,,True
6483,382,ng,FIL,,True
6484,382,mga,FIL,,True
6485,382,atoms,ENG,,True
6486,382,",",OTH,,True
6487,382,na,FIL,,True
6488,382,nagiging,FIL,,True
6489,382,sanhi,FIL,,True
6490,382,ng,FIL,,True
6491,382,mga,FIL,,True
6492,382,electron,ENG,,True
6493,382,upang,FIL,,True
6494,382,baguhin,FIL,,True
6495,382,ang,FIL,,True
6496,382,kanilang,FIL,,True
6497,382,mga,FIL,,True
6498,382,antas,FIL,,True
6499,382,ng,FIL,,True
6500,382,enerhiya,FIL,,True
6501,382,.,OTH,,True
6502,383,Pagkatapos,FIL,,True
6503,383,ay,FIL,,True
6504,383,mayroon,FIL,,True
6505,383,ng,FIL,,True
6506,383,isang,FIL,,True
6507,383,daloy,FIL,,True
6508,383,ng,FIL,,True
6509,383,ibat,FIL,,True
6510,383,ibang,FIL,,True
6511,383,heograpikal,FIL,,True
6512,383,na,FIL,,True
6513,383,mga,FIL,,True
6514,383,kapaligiran,FIL,,True
6515,383,",",OTH,,True
6516,383,na,FIL,,True
6517,383,makakaapekto,FIL,,True
6518,383,rin,FIL,,True
6519,383,sa,FIL,,True
6520,383,tunog,FIL,,True
6521,383,.,OTH,,True
6522,384,Ibalik,FIL,,True
6523,384,ang,FIL,,True
6524,384,ninakaw,FIL,,True
6525,384,hindi,FIL,,True
6526,384,ang,FIL,,True
6527,384,nagnakaw,FIL,,True
6528,384,!,OTH,,True
6529,385,Wala,FIL,,True
6530,385,na,FIL,,True
6531,385,po,FIL,,True
6532,385,tayong,FIL,,True
6533,385,amihan,FIL,,True
6534,385,na,FIL,,True
6535,385,nakakaapekto,FIL,,True
6536,385,sa,FIL,,True
6537,385,ating,FIL,,True
6538,385,bansa,FIL,,True
6539,385,.,OTH,,True
6540,386,Halos,FIL,,True
6541,386,gumulong,FIL,,True
6542,386,naman,FIL,,True
6543,386,sa,FIL,,True
6544,386,pagkaloka,FIL,,True
6545,386,si,FIL,,True
6546,386,Mark,OTH,NE,True
6547,386,nang,FIL,,True
6548,386,malamang,FIL,,True
6549,386,hindi,FIL,,True
6550,386,totoo,FIL,,True
6551,386,ang,FIL,,True
6552,386,kuwento,FIL,,True
6553,386,.,OTH,,True
6554,388,Ikalawang,FIL,,True
6555,388,aklat,FIL,,True
6556,388,ang,FIL,,True
6557,388,nobela,FIL,,True
6558,388,sa,FIL,,True
6559,388,isang,FIL,,True
6560,388,trilohiya,FIL,,True
6561,388,ni,FIL,,True
6562,388,Brown,OTH,NE,True
6563,388,",",OTH,,True
6564,388,na,FIL,,True
6565,388,si,FIL,,True
6566,388,Robert,OTH,NE,True
6567,388,Langdon,OTH,NE,True
6568,388,ang,FIL,,True
6569,388,pangunahing,FIL,,True
6570,388,karakter,FIL,,True
6571,388,.,OTH,,True
6572,389,Please,ENG,,True
6573,389,pass,ENG,,True
6574,389,sa,FIL,,True
6575,389,mga,FIL,,True
6576,389,susubok,FIL,,True
6577,389,or,ENG,,True
6578,389,may,FIL,,True
6579,389,balak,FIL,,True
6580,389,.,OTH,,True
6581,390,Ngayon,FIL,,True
6582,390,ko,FIL,,True
6583,390,ulit,FIL,,True
6584,390,pinanood,FIL,,True
6585,390,kasi,FIL,,True
6586,390,magluto,FIL,,True
6587,390,ako,FIL,,True
6588,390,.,OTH,,True
6598,392,Sana,FIL,,True
6599,392,mapull,FIL,,True
6600,392,namin,FIL,,True
6601,392,mga,FIL,,True
6602,392,gusto,FIL,,True
6603,392,niyo,FIL,,True
6634,397,Kung,FIL,,True
6635,397,ako,FIL,,True
6636,397,kay,FIL,,True
6637,397,ate,FIL,,True
6638,397,girl,ENG,,True
6639,397,magpost,FIL,,True
6640,397,pa,FIL,,True
6641,397,lalo,FIL,,True
6642,397,ng,FIL,,True
6643,397,mga,FIL,,True
6644,397,pro-BBM,OTH,,True
6645,397,post,ENG,,True
6646,398,Gusto,FIL,,True
6647,398,ko,FIL,,True
6648,398,na,FIL,,True
6649,398,talaga,FIL,,True
6650,398,matulog,FIL,,True
6651,398,ng,FIL,,True
6652,398,700,OTH,,True
6653,398,hours,ENG,,True
6654,399,Inilahad,FIL,,True
6655,399,ng,FIL,,True
6656,399,ilang,FIL,,True
6657,399,kababaihang,FIL,,True
6658,399,nasagip,FIL,,True
6659,399,na,FIL,,True
6660,399,P600-P1,OTH,,True
6661,399,",",OTH,,True
6662,399,000,OTH,,True
6663,399,lang,FIL,,True
6664,399,ang,FIL,,True
6665,399,binabayad,FIL,,True
6666,399,sa,FIL,,True
6667,399,kanila,FIL,,True
6668,399,sa,FIL,,True
6669,399,isang,FIL,,True
6670,399,karaniwang,FIL,,True
6671,399,gabi,FIL,,True
6672,399,.,OTH,,True
6673,400,Sa,FIL,,True
6674,400,ngayon,FIL,,True
6675,400,",",OTH,,True
6676,400,nakapagtala,FIL,,True
6677,400,ang,FIL,,True
6678,400,Pilipinas,FIL,NE,True
6679,400,ng,FIL,,True
6680,400,nasa,FIL,,True
6681,400,4,OTH,,True
6682,400,",",OTH,,True
6683,400,000,OTH,,True
6684,400,COVID-19,OTH,ABB_NE,True
6685,400,cases,ENG,,True
6686,400,per,ENG,,True
6687,400,day,ENG,,True
6688,400,sa,FIL,,True
6689,400,makalipas,FIL,,True
6690,400,na,FIL,,True
6691,400,ilang,FIL,,True
6692,400,linggo,FIL,,True
6693,400,.,OTH,,True
6712,403,Walang,FIL,,True
6713,403,pics,ENG,,True
6714,403,na,FIL,,True
6715,403,magkasama,FIL,,True
6716,403,.,OTH,,True
6724,405,Aasa,FIL,,True
6725,405,na,FIL,,True
6726,405,naman,FIL,,True
6727,405,ba,FIL,,True
6728,405,uli,FIL,,True
6729,405,tayo,FIL,,True
6730,405,sa,FIL,,True
6731,405,susunod,FIL,,True
6732,405,na,FIL,,True
6733,405,herenasyon,FIL,,True
6734,405,?,OTH,,True
6735,406,Ang,FIL,,True
6736,406,nais,FIL,,True
6737,406,ko,FIL,,True
6738,406,sana,FIL,,True
6739,406,ay,FIL,,True
6740,406,makipag,FIL,,True
6741,406,kita,FIL,,True
6742,406,sa,FIL,,True
6743,406,aking,FIL,,True
6744,406,personally,ENG,,True
6745,406,.,OTH,,True
6746,408,Ang,FIL,,True
6747,408,nematode,ENG,,True
6748,408,ay,FIL,,True
6749,408,isang,FIL,,True
6750,408,uri,FIL,,True
6751,408,umano,FIL,,True
6752,408,ng,FIL,,True
6753,408,parasitic,ENG,,True
6754,408,worm,ENG,,True
6755,408,.,OTH,,True
6766,412,Ginawang,FIL,,True
6767,412,hobby,ENG,,True
6768,412,ni,FIL,,True
6769,412,Jungwon,OTH,NE,True
6770,412,ang,FIL,,True
6771,412,hindi,FIL,,True
6772,412,pagrorotate,FIL,,True
6773,412,ng,FIL,,True
6774,412,picture,ENG,,True
6775,412,bago,FIL,,True
6776,412,i-post,FIL,,True
6777,413,Nakakaumay,FIL,,True
6778,413,nakakapanghina,FIL,,True
6779,413,gumising,FIL,,True
6780,413,/,OTH,,True
6781,413,matulog,FIL,,True
6782,413,ng,FIL,,True
6783,413,ganto,FIL,,True
6784,413,awit,FIL,,True
6805,416,Alam,FIL,,True
6806,416,kong,FIL,,True
6807,416,parehas,FIL,,True
6808,416,tayong,FIL,,True
6809,416,nagkamali,FIL,,True
6810,416,sa,FIL,,True
6811,416,isa't,FIL,,True
6812,416,isa,FIL,,True
6813,416,.,OTH,,True
6814,417,Ayon,FIL,,True
6815,417,kay,FIL,,True
6816,417,Songano,OTH,NE,True
6817,417,",",OTH,,True
6818,417,pagdating,FIL,,True
6819,417,nila,FIL,,True
6820,417,ng,FIL,,True
6821,417,lugar,FIL,,True
6822,417,ay,FIL,,True
6823,417,hinihila,FIL,,True
6824,417,na,FIL,,True
6825,417,ng,FIL,,True
6826,417,isang,FIL,,True
6827,417,civilian,ENG,,True
6828,417,watercraft,ENG,,True
6829,417,ang,FIL,,True
6830,417,MB,OTH,ABB_NE,True
6831,417,Bongarita,OTH,NE,True
6832,417,subalit,FIL,,True
6833,417,dahil,FIL,,True
6834,417,sa,FIL,,True
6835,417,lakas,FIL,,True
6836,417,ng,FIL,,True
6837,417,hangin,FIL,,True
6838,417,at,FIL,,True
6839,417,naglalakihang,FIL,,True
6840,417,alon,FIL,,True
6841,417,ay,FIL,,True
6842,417,minabuti,FIL,,True
6843,417,nang,FIL,,True
6844,417,ilipat,FIL,,True
6845,417,ang,FIL,,True
6846,417,mga,FIL,,True
6847,417,nasagip,FIL,,True
6848,417,na,FIL,,True
6849,417,pasahero,FIL,,True
6850,417,sa,FIL,,True
6851,417,MPAC,OTH,ABB,True
6852,417,para,FIL,,True
6853,417,sa,FIL,,True
6854,417,kanilang,FIL,,True
6855,417,kaligtasan,FIL,,True
6856,417,.,OTH,,True
6857,418,Bentang-benta,FIL,,True
6858,418,nga,FIL,,True
6859,418,sa,FIL,,True
6860,418,TikTok,OTH,NE,True
6861,418,ang,FIL,,True
6862,418,mga,FIL,,True
6863,418,paandar,FIL,,True
6864,418,ni,FIL,,True
6865,418,Angela,OTH,NE,True
6866,418,",",OTH,,True
6867,418,lalo,FIL,,True
6868,418,na,FIL,,True
6869,418,ang,FIL,,True
6870,418,unfinished,ENG,,True
6871,418,original,ENG,,True
6872,418,song,ENG,,True
6873,418,niyang,FIL,,True
6874,418,Ako,FIL,NE,True
6875,418,Naman,FIL,NE,True
6876,418,Muna,FIL,NE,True
6877,418,",",OTH,,True
6878,418,na,FIL,,True
6879,418,release,ENG,,True
6880,418,na,FIL,,True
6881,418,ang,FIL,,True
6882,418,buong,FIL,,True
6883,418,bersyon,FIL,,True
6884,418,ngayong,FIL,,True
6885,418,Biyernes,FIL,NE,True
6886,418,(,OTH,,True
6887,418,March,ENG,NE,True
6888,418,5,OTH,,True
6889,418,),OTH,,True
6890,418,.,OTH,,True
6917,423,Nilaslas,FIL,,True
6918,423,ng,FIL,,True
6919,423,isang,FIL,,True
6920,423,suspek,FIL,,True
6921,423,ang,FIL,,True
6922,423,mukha,FIL,,True
6923,423,ng,FIL,,True
6924,423,isang,FIL,,True
6925,423,Pinoy,FIL,NE,True
6926,423,habang,FIL,,True
6927,423,lulan,FIL,,True
6928,423,ng,FIL,,True
6929,423,train,ENG,,True
6930,423,sa,FIL,,True
6931,423,patungong,FIL,,True
6932,423,Harlem,OTH,NE,True
6933,423,sa,FIL,,True
6934,423,New,ENG,NE,True
6935,423,York,OTH,NE,True
6936,423,.,OTH,,True
6937,424,Paano,FIL,,True
6938,424,naman,FIL,,True
6939,424,ang,FIL,,True
6940,424,pagiging,FIL,,True
6941,424,malaya,FIL,,True
6942,424,sa,FIL,,True
6943,424,katusuhan,FIL,,True
6944,424,?,OTH,,True
6945,425,Ipinagdiwang,FIL,,True
6946,425,ng,FIL,,True
6947,425,mag-asawa,FIL,,True
6948,425,sa,FIL,,True
6949,425,isang,FIL,,True
6950,425,intimate,ENG,,True
6951,425,dinner,ENG,,True
6952,425,date,ENG,,True
6953,425,ang,FIL,,True
6954,425,kanilang,FIL,,True
6955,425,first,ENG,,True
6956,425,month,ENG,,True
6957,425,as,ENG,,True
6958,425,a,ENG,,True
6959,425,couple,ENG,,True
6960,425,sa,FIL,,True
6961,425,isang,FIL,,True
6962,425,restaurant,ENG,,True
6963,425,sa,FIL,,True
6964,425,Paranaque,OTH,NE,True
6965,425,.,OTH,,True
6966,426,sana,FIL,,True
6967,426,talaga,FIL,,True
6968,426,ako,FIL,,True
6969,426,makakuha,FIL,,True
6970,426,ng,FIL,,True
6971,426,kotse,FIL,,True
6972,426,hahahaha,OTH,EXPR,True
6973,427,tigilan,FIL,,True
6974,427,mo,FIL,,True
6975,427,ako,FIL,,True
6976,427,",",OTH,,True
6977,427,wala,FIL,,True
6978,427,na,FIL,,True
6979,427,akong,FIL,,True
6980,427,naintindihan,FIL,,True
6981,427,kay,FIL,,True
6982,427,ms,OTH,ABB,True
6983,427,ganda,FIL,,True
6984,428,Ang,FIL,,True
6985,428,ganda,FIL,,True
6986,428,na,FIL,,True
6987,428,Ang,FIL,,True
6988,428,bait,FIL,,True
6989,428,pa,FIL,,True
6990,428,talagang,FIL,,True
6991,428,idol,ENG,,True
6992,428,ka,FIL,,True
6993,428,talaga,FIL,,True
6994,428,ng,FIL,,True
6995,428,mga,FIL,,True
6996,428,kababayan,FIL,,True
6997,428,mo,FIL,,True
6998,428,miss,ENG,,True
6999,428,ivana,OTH,NE,True
7000,428,to,ENG,,True
7001,428,all,ENG,,True
7002,428,the,ENG,,True
7003,428,food,ENG,,True
7004,428,delivery,ENG,,True
7005,428,driver,ENG,,True
7006,428,Ang,FIL,,True
7007,428,swerte,FIL,,True
7008,428,niyo,FIL,,True
7009,428,mga,FIL,,True
7010,428,tol,FIL,,True
7011,428,mapapa,FIL,,True
7012,428,Sana,FIL,,True
7013,428,all,ENG,,True
7014,428,ka,FIL,,True
7015,428,nalang,FIL,,True
7016,428,talaga,FIL,,True
7017,428,biruin,FIL,,True
7018,428,mo,FIL,,True
7019,428,idol,ENG,,True
7020,428,mo,FIL,,True
7021,428,?,OTH,,True
7043,434,"""",OTH,,True
7044,434,Gagawa,FIL,,True
7045,434,tayo,FIL,,True
7046,434,ng,FIL,,True
7047,434,safe,ENG,,True
7048,434,vaccination,ENG,,True
7049,434,sites,ENG,,True
7050,434,kung,FIL,,True
7051,434,saan,FIL,,True
7052,434,sisiguraduhin,FIL,,True
7053,434,natin,FIL,,True
7054,434,na,FIL,,True
7055,434,hindi,FIL,,True
7056,434,tayo,FIL,,True
7057,434,magkukumpulan,FIL,,True
7058,434,kapag,FIL,,True
7059,434,tayo,FIL,,True
7060,434,ay,FIL,,True
7061,434,magpapabakuna,FIL,,True
7062,434,na,FIL,,True
7063,434,.,OTH,,True
7114,439,ang,FIL,,True
7115,439,tumawang,FIL,,True
7116,439,sabi,FIL,,True
7117,439,ni,FIL,,True
7118,439,Julia,OTH,NE,True
7119,439,habang,FIL,,True
7120,439,nakatutok,FIL,,True
7121,439,sa,FIL,,True
7122,439,kanya,FIL,,True
7123,439,ang,FIL,,True
7124,439,kamera,FIL,,True
7125,439,.,OTH,,True
7126,440,Ang,FIL,,True
7127,440,daming,FIL,,True
7128,440,nakulong,FIL,,True
7129,440,na,FIL,,True
7130,440,inosente,FIL,,True
7131,440,na,FIL,,True
7132,440,hindi,FIL,,True
7133,440,nanghingi,FIL,,True
7134,440,ng,FIL,,True
7135,440,funds,ENG,,True
7136,440,sa,FIL,,True
7137,440,mga,FIL,,True
7138,440,tao,FIL,,True
7139,440,.,OTH,,True
7140,441,Aalis,FIL,,True
7141,441,ako,FIL,,True
7142,441,ng,FIL,,True
7143,441,Pilipinas,FIL,NE,True
7144,441,ng,FIL,,True
7145,441,walang,FIL,,True
7146,441,plano,FIL,,True
7147,441,.,OTH,,True
7157,443,Madalas,FIL,,True
7158,443,itong,FIL,,True
7159,443,isang,FIL,,True
7160,443,sermonyang,FIL,,True
7161,443,panlipunan,FIL,,True
7162,443,na,FIL,,True
7163,443,binibigyan-diin,FIL,,True
7164,443,ang,FIL,,True
7165,443,ideya,FIL,,True
7166,443,na,FIL,,True
7167,443,ang,FIL,,True
7168,443,pagkawala,FIL,,True
7169,443,ay,FIL,,True
7170,443,isa,FIL,,True
7171,443,sa,FIL,,True
7172,443,pangkat,FIL,,True
7173,443,panlipunan,FIL,,True
7174,443,at,FIL,,True
7175,443,nakakaapekto,FIL,,True
7176,443,sa,FIL,,True
7177,443,pangkat,FIL,,True
7178,443,na,FIL,,True
7179,443,yaon,FIL,,True
7180,443,bilang,FIL,,True
7181,443,isa,FIL,,True
7182,443,.,OTH,,True
7183,444,I,ENG,,True
7184,444,have,ENG,,True
7185,444,no,ENG,,True
7186,444,words,ENG,,True
7187,444,",",OTH,,True
7188,444,sambit,FIL,,True
7189,444,ni,FIL,,True
7190,444,Velasquez,OTH,NE,True
7191,444,sa,FIL,,True
7192,444,kaniyang,FIL,,True
7193,444,Instagram,ENG,NE,True
7194,444,account,ENG,,True
7195,444,kasama,FIL,,True
7196,444,ng,FIL,,True
7197,444,isang,FIL,,True
7198,444,retrato,FIL,,True
