word_id,sentence_id,word,label,is_ne,is_spelling_correct
25062,1564,kahit,FIL,,True
25063,1564,ang,FIL,,True
25064,1564,lalakas,FIL,,True
25065,1564,ng,FIL,,True
25066,1564,katawan,FIL,,True
25067,1564,eh,FIL,,True
25068,1564,mas,FIL,,True
25069,1564,gustong,FIL,,True
25070,1564,humingi,FIL,,True
25071,1564,ng,FIL,,True
25072,1564,tulong,FIL,,True
25073,1564,tsk,OTH,EXPR,True
25074,1564,tsk,OTH,EXPR,True
25075,1564,tsk,OTH,EXPR,True
25076,1565,nakakaawa,FIL,,True
25077,1565,ang,FIL,,True
25078,1565,vlogger,ENG,,True
25079,1565,na,FIL,,True
25080,1565,ito,FIL,,True
25081,1565,hhhahaha,OTH,EXPR,True
25082,1566,Ako,FIL,,True
25083,1566,ang,FIL,,True
25084,1566,babae,FIL,,True
25085,1566,",",OTH,,True
25086,1566,dapat,FIL,,True
25087,1566,ako,FIL,,True
25088,1566,ang,FIL,,True
25089,1566,nagsasabi,FIL,,True
25090,1566,at,FIL,,True
25091,1566,nagpapaalala,FIL,,True
25092,1566,sa,FIL,,True
25093,1566,bf,OTH,ABB,True
25094,1566,ko,FIL,,True
25095,1566,na,FIL,,True
25096,1566,huwag,FIL,,True
25097,1566,gawin,FIL,,True
25098,1566,ang,FIL,,True
25099,1566,hindi,FIL,,True
25100,1566,pa,FIL,,True
25101,1566,nararapat,FIL,,True
25102,1566,sa,FIL,,True
25103,1566,tulad,FIL,,True
25104,1566,namin,FIL,,True
25105,1566,na,FIL,,True
25106,1566,mag-bf,OTH,ABB,True
25107,1566,pa,FIL,,True
25108,1566,lang,FIL,,True
25109,1566,.,OTH,,True
25110,1568,Kumuha,FIL,,True
25111,1568,siya,FIL,,True
25112,1568,ng,FIL,,True
25113,1568,isang,FIL,,True
25114,1568,tuwalya,FIL,,True
25115,1568,at,FIL,,True
25116,1568,isang,FIL,,True
25117,1568,maliit,FIL,,True
25118,1568,na,FIL,,True
25119,1568,palanggana,FIL,,True
25120,1568,at,FIL,,True
25121,1568,nilagyan,FIL,,True
25122,1568,ito,FIL,,True
25123,1568,ng,FIL,,True
25124,1568,mainit,FIL,,True
25125,1568,na,FIL,,True
25126,1568,tubig,FIL,,True
25127,1568,.,OTH,,True
25139,1570,Sa,FIL,,True
25140,1570,kabila,FIL,,True
25141,1570,pala,FIL,,True
25142,1570,nang,FIL,,True
25143,1570,ipinapakitang,FIL,,True
25144,1570,tila,FIL,,True
25145,1570,wagas,FIL,,True
25146,1570,na,FIL,,True
25147,1570,pagmamahalan,FIL,,True
25148,1570,ng,FIL,,True
25149,1570,dalawa,FIL,,True
25150,1570,",",OTH,,True
25151,1570,e,FIL,EXPR,True
25152,1570,",",OTH,,True
25153,1570,problematic,ENG,,True
25154,1570,naman,FIL,,True
25155,1570,ang,FIL,,True
25156,1570,relationship,ENG,,True
25157,1570,nila,FIL,,True
25158,1570,.,OTH,,True
25159,1571,Ang,FIL,,True
25160,1571,dating,FIL,,True
25161,1571,8,OTH,,True
25162,1571,hours,ENG,,True
25163,1571,na,FIL,,True
25164,1571,byahe,FIL,,True
25165,1571,ngayon,FIL,,True
25166,1571,ay,FIL,,True
25167,1571,2,OTH,,True
25168,1571,hours,ENG,,True
25169,1571,nalang,FIL,,True
25170,1571,.,OTH,,True
25171,1571,Ang,FIL,,True
25172,1571,laking,FIL,,True
25173,1571,ginhawa,FIL,,True
25174,1571,po,FIL,,True
25175,1571,sa,FIL,,True
25176,1571,magsasaka,FIL,,True
25243,1579,Salamat,FIL,,True
25244,1579,sa,FIL,,True
25245,1579,pagbisita,FIL,,True
25246,1579,sa,FIL,,True
25247,1579,pinakamamahal,FIL,,True
25248,1579,kong,FIL,,True
25249,1579,probinsya,FIL,,True
25250,1579,Kath,OTH,NE,True
25251,1579,",",OTH,,True
25252,1579,ito,FIL,,True
25253,1579,ang,FIL,,True
25254,1579,bayan,FIL,,True
25255,1579,ng,FIL,,True
25256,1579,Aklan,OTH,NE,True
25257,1579,",",OTH,,True
25258,1579,kung,FIL,,True
25259,1579,saan,FIL,,True
25260,1579,ako,FIL,,True
25261,1579,nag-elementary,FIL,,True
25262,1579,at,FIL,,True
25263,1579,high,ENG,,True
25264,1579,school,ENG,,True
25265,1579,",",OTH,,True
25266,1579,spending,ENG,,True
25267,1579,9,OTH,,True
25268,1579,years,ENG,,True
25269,1579,is,ENG,,True
25270,1579,wonderful,ENG,,True
25271,1579,",",OTH,,True
25272,1579,andaming,FIL,,True
25273,1579,kasiyahan,FIL,,True
25274,1579,at,FIL,,True
25275,1579,kalungkutan,FIL,,True
25276,1579,pero,FIL,,True
25277,1579,makasaysayan,FIL,,True
25278,1579,dahil,FIL,,True
25279,1579,sa,FIL,,True
25280,1579,nasaksihan,FIL,,True
25281,1579,ko,FIL,,True
25282,1579,ang,FIL,,True
25283,1579,mga,FIL,,True
25284,1579,araw,FIL,,True
25285,1579,na,FIL,,True
25286,1579,tumatak,FIL,,True
25287,1579,saking,FIL,,True
25288,1579,isipin,FIL,,True
25289,1579,",",OTH,,True
25290,1579,hindi,FIL,,True
25291,1579,man,FIL,,True
25292,1579,gaanong,FIL,,True
25293,1579,kilala,FIL,,True
25294,1579,ang,FIL,,True
25295,1579,Aklan,OTH,NE,True
25296,1579,bilang,FIL,,True
25297,1579,mayamang,FIL,,True
25298,1579,probinsya,FIL,,True
25299,1579,pero,FIL,,True
25300,1579,maniwala,FIL,,True
25301,1579,ka,FIL,,True
25302,1579,sa,FIL,,True
25303,1579,hindi,FIL,,True
25304,1579,payapa,FIL,,True
25305,1579,ang,FIL,,True
25306,1579,Aklan,OTH,NE,True
25307,1579,",",OTH,,True
25308,1579,proud,ENG,,True
25309,1579,to,ENG,,True
25310,1579,be,ENG,,True
25311,1579,Aklanon,OTH,NE,True
25312,1579,",",OTH,,True
25313,1579,MABUHAY,FIL,,True
25314,1580,Naexperience,FIL,,True
25315,1580,niyo,FIL,,True
25316,1580,na,FIL,,True
25317,1580,bang,FIL,,True
25318,1580,makipagkilala,FIL,,True
25319,1580,sa,FIL,,True
25320,1580,ibang,FIL,,True
25321,1580,tao,FIL,,True
25322,1580,kahit,FIL,,True
25323,1580,may,FIL,,True
25324,1580,mga,FIL,,True
25325,1580,kausap,FIL,,True
25326,1580,na,FIL,,True
25327,1580,kayo,FIL,,True
25328,1580,sa,FIL,,True
25329,1580,messaging,ENG,,True
25330,1580,apps,ENG,,True
25331,1580,niyo,FIL,,True
25332,1580,?,OTH,,True
25333,1581,Natatawa,FIL,,True
25334,1581,ako,FIL,,True
25335,1581,sa,FIL,,True
25336,1581,MANTIKAAA,FIL,,False
25337,1581,!,OTH,,True
25338,1582,Hindi,FIL,,True
25339,1582,sila,FIL,,True
25340,1582,makapaniwala,FIL,,True
25341,1582,sa,FIL,,True
25342,1582,mga,FIL,,True
25343,1582,survey,ENG,,True
25344,1582,",",OTH,,True
25345,1582,wala,FIL,,True
25346,1582,yan,FIL,,True
25347,1582,analyst,ENG,,True
25348,1582,",",OTH,,True
25349,1582,analyst,ENG,,True
25350,1582,na,FIL,,True
25351,1582,iyan,FIL,,True
25352,1582,",",OTH,,True
25383,1585,Angas,FIL,,True
25384,1585,ng,FIL,,True
25385,1585,paggaya,FIL,,True
25386,1585,sa,FIL,,True
25387,1585,intro,OTH,ABB,True
25388,1585,ng,FIL,,True
25389,1585,mavs,OTH,ABB_NE,True
25422,1587,Alam,FIL,,True
25423,1587,ni,FIL,,True
25424,1587,Isko,OTH,NE,True
25425,1587,ang,FIL,,True
25426,1587,dapat,FIL,,True
25427,1587,unahin,FIL,,True
25428,1587,at,FIL,,True
25429,1587,ang,FIL,,True
25430,1587,mas,FIL,,True
25431,1587,importante,FIL,,True
25432,1587,.,OTH,,True
25477,1590,Ang,FIL,,True
25478,1590,sistemang,FIL,,True
25479,1590,galaktiko,FIL,,True
25480,1590,ng,FIL,,True
25481,1590,mga,FIL,,True
25482,1590,koordinado,FIL,,True
25483,1590,o,FIL,,True
25484,1590,panggalaksiyang,FIL,,True
25485,1590,sistema,FIL,,True
25486,1590,ng,FIL,,True
25487,1590,mga,FIL,,True
25488,1590,koordinado,FIL,,True
25489,1590,ay,FIL,,True
25490,1590,isang,FIL,,True
25491,1590,.,OTH,,True
25492,1593,Lunes,FIL,,True
25493,1593,ng,FIL,,True
25494,1593,gabi,FIL,,True
25495,1593,nang,FIL,,True
25496,1593,magkasundo,FIL,,True
25497,1593,sa,FIL,,True
25498,1593,usapan,FIL,,True
25499,1593,sina,FIL,,True
25500,1593,Manuel,OTH,NE,True
25501,1593,at,FIL,,True
25502,1593,Alaska,ENG,NE,True
25503,1593,management,ENG,,True
25504,1593,.,OTH,,True
25505,1594,Is,ENG,,True
25506,1594,it,ENG,,True
25507,1594,okay,ENG,,True
25508,1594,na,FIL,,True
25509,1594,hindi,FIL,,True
25510,1594,ako,FIL,,True
25511,1594,makahindi,FIL,,True
25512,1594,sa,FIL,,True
25513,1594,classmate,ENG,,True
25514,1594,kong,FIL,,True
25515,1594,laging,FIL,,True
25516,1594,nanghihingi,FIL,,True
25517,1594,ng,FIL,,True
25518,1594,answer,ENG,,True
25519,1594,?,OTH,,True
25520,1595,Alam,FIL,,True
25521,1595,ko,FIL,,True
25522,1595,na,FIL,,True
25523,1595,Hindi,FIL,,True
25524,1595,pinahihirapan,FIL,,True
25525,1595,ang,FIL,,True
25526,1595,mga,FIL,,True
25527,1595,nagreregalo,FIL,,True
25528,1595,at,FIL,,True
25529,1595,Walang,FIL,,True
25530,1595,nagagawa,FIL,,True
25531,1595,ang,FIL,,True
25532,1595,hindi,FIL,,True
25533,1595,nambobola,FIL,,True
25534,1595,.,OTH,,True
25535,1596,Nanindigan,FIL,,True
25536,1596,din,FIL,,True
25537,1596,si,FIL,,True
25538,1596,Cavite,OTH,NE,True
25539,1596,Rep,OTH,ABB_NE,True
25540,1596,.,OTH,,True
25541,1596,Boying,OTH,NE,True
25542,1596,Remulla,OTH,NE,True
25543,1596,sa,FIL,,True
25544,1596,umanoy,FIL,,True
25545,1596,paghahakot,FIL,,True
25546,1596,at,FIL,,True
25547,1596,pagbabayad,FIL,,True
25548,1596,ng,FIL,,True
25549,1596,P500,OTH,,True
25550,1596,sa,FIL,,True
25551,1596,mga,FIL,,True
25552,1596,dumalong,FIL,,True
25553,1596,Kakampink,OTH,NE,True
25554,1596,sa,FIL,,True
25555,1596,lugar,FIL,,True
25556,1596,.,OTH,,True
25557,1597,Nangunguna,FIL,,True
25558,1597,ang,FIL,,True
25559,1597,magnanakaw,FIL,,True
25560,1597,sa,FIL,,True
25561,1597,pagnanakaw,FIL,,True
25562,1598,Na,FIL,,True
25563,1598,ang,FIL,,True
25564,1598,ibig,FIL,,True
25565,1598,sabihin,FIL,,True
25566,1598,",",OTH,,True
25567,1598,kahit,FIL,,True
25568,1598,na,FIL,,True
25569,1598,sa,FIL,,True
25570,1598,anumang,FIL,,True
25571,1598,anyo,FIL,,True
25572,1598,magpapakita,FIL,,True
25573,1598,ang,FIL,,True
25574,1598,Diyos,FIL,NE,True
25575,1598,",",OTH,,True
25576,1598,kahit,FIL,,True
25577,1598,na,FIL,,True
25578,1598,sa,FIL,,True
25579,1598,alinmang,FIL,,True
25580,1598,pananaw,FIL,,True
25581,1598,Siya,FIL,,True
25582,1598,magsasalita,FIL,,True
25583,1598,",",OTH,,True
25584,1598,o,FIL,,True
25585,1598,sa,FIL,,True
25586,1598,anumang,FIL,,True
25587,1598,larawan,FIL,,True
25588,1598,Siya,FIL,,True
25589,1598,haharap,FIL,,True
25590,1598,sa,FIL,,True
25591,1598,sangkatauhan,FIL,,True
25592,1598,",",OTH,,True
25593,1598,walang,FIL,,True
25594,1598,kinakatawan,FIL,,True
25595,1598,ang,FIL,,True
25596,1598,Diyos,FIL,NE,True
25597,1598,kundi,FIL,,True
25598,1598,ang,FIL,,True
25599,1598,Diyos,FIL,NE,True
25600,1598,Mismo,FIL,,True
25601,1598,.,OTH,,True
25602,1599,Pero,FIL,,True
25603,1599,nagso-sorry,FIL,,True
25604,1599,raw,FIL,,True
25605,1599,siya,FIL,,True
25606,1599,kasi,FIL,,True
25607,1599,alam,FIL,,True
25608,1599,niyang,FIL,,True
25609,1599,may,FIL,,True
25610,1599,mga,FIL,,True
25611,1599,bagay,FIL,,True
25612,1599,siyang,FIL,,True
25613,1599,nagagawa,FIL,,True
25614,1599,na,FIL,,True
25615,1599,hindi,FIL,,True
25616,1599,nito,FIL,,True
25617,1599,nagugustuhan,FIL,,True
25618,1599,.,OTH,,True
25632,1602,Dahil,FIL,,True
25633,1602,hindi,FIL,,True
25634,1602,sila,FIL,,True
25635,1602,masaya,FIL,,True
25636,1602,",",OTH,,True
25637,1602,mas,FIL,,True
25638,1602,gusto,FIL,,True
25639,1602,nilang,FIL,,True
25640,1602,hanapan,FIL,,True
25641,1602,ng,FIL,,True
25642,1602,mali,FIL,,True
25643,1602,ang,FIL,,True
25644,1602,lahat,FIL,,True
25645,1602,ng,FIL,,True
25646,1602,nakikita,FIL,,True
25647,1602,nilang,FIL,,True
25648,1602,magaganda,FIL,,True
25649,1602,.,OTH,,True
25676,1605,Dapat,FIL,,True
25677,1605,lagyan,FIL,,True
25678,1605,ng,FIL,,True
25679,1605,isang,FIL,,True
25680,1605,lugar,FIL,,True
25681,1605,lang,FIL,,True
25682,1605,na,FIL,,True
25683,1605,pwede,FIL,,True
25684,1605,silang,FIL,,True
25685,1605,mag,FIL,,True
25686,1605,tinda,FIL,,True
25687,1605,at,FIL,,True
25688,1605,hindi,FIL,,True
25689,1605,pakalat,FIL,,True
25690,1605,kalat,FIL,,True
25691,1605,.,OTH,,True
25692,1605,bigyan,FIL,,True
25693,1605,sila,FIL,,True
25694,1605,ng,FIL,,True
25695,1605,ticket,ENG,,True
25696,1605,sa,FIL,,True
25697,1605,city,ENG,,True
25698,1605,hall,ENG,,True
25699,1605,para,FIL,,True
25700,1605,sa,FIL,,True
25701,1605,tax,ENG,,True
25702,1605,kisa,FIL,,True
25703,1605,sila,FIL,,True
25704,1605,na,FIL,,True
25705,1605,nga,FIL,,True
25706,1605,ang,FIL,,True
25707,1605,nakakadumi,FIL,,True
25708,1605,ng,FIL,,True
25709,1605,manila,OTH,NE,True
25710,1605,tapos,FIL,,True
25711,1605,hindi,FIL,,True
25712,1605,pa,FIL,,True
25713,1605,nag,FIL,,True
25714,1605,babayad,FIL,,True
25715,1605,ng,FIL,,True
25716,1605,buwis,FIL,,True
25717,1606,Binanggit,FIL,,True
25718,1606,pa,FIL,,True
25719,1606,ng,FIL,,True
25720,1606,users,ENG,,True
25721,1606,ang,FIL,,True
25722,1606,2015,OTH,,True
25723,1606,serye,FIL,,True
25724,1606,ni,FIL,,True
25725,1606,Julia,OTH,NE,True
25726,1606,na,FIL,,True
25727,1606,Doble,FIL,NE,True
25728,1606,Kara,FIL,NE,True
25729,1606,na,FIL,,True
25730,1606,umere,FIL,,True
25731,1606,ng,FIL,,True
25732,1606,dalawang,FIL,,True
25733,1606,taon,FIL,,True
25734,1606,",",OTH,,True
25735,1606,patunay,FIL,,True
25736,1606,sa,FIL,,True
25737,1606,galling,FIL,,True
25738,1606,nito,FIL,,True
25739,1606,sa,FIL,,True
25740,1606,acting,ENG,,True
25741,1606,.,OTH,,True
25742,1607,At,FIL,,True
25743,1607,kung,FIL,,True
25744,1607,may,FIL,,True
25745,1607,mga,FIL,,True
25746,1607,nakabihis,FIL,,True
25747,1607,naman,FIL,,True
25748,1607,ay,FIL,,True
25749,1607,tila,FIL,,True
25750,1607,hindi,FIL,,True
25751,1607,rin,FIL,,True
25752,1607,sapat,FIL,,True
25753,1607,para,FIL,,True
25754,1607,masabing,FIL,,True
25755,1607,mga,FIL,,True
25756,1607,artista,FIL,,True
25757,1607,sila,FIL,,True
25758,1607,.,OTH,,True
25792,1611,Habang,FIL,,True
25793,1611,tayo,FIL,,True
25794,1611,ay,FIL,,True
25795,1611,nabubuhay,FIL,,True
25796,1611,",",OTH,,True
25797,1611,open,ENG,,True
25798,1611,dapat,FIL,,True
25799,1611,tayo,FIL,,True
25800,1611,sa,FIL,,True
25801,1611,mga,FIL,,True
25802,1611,aral,FIL,,True
25803,1611,na,FIL,,True
25804,1611,dala,FIL,,True
25805,1611,ng,FIL,,True
25806,1611,ating,FIL,,True
25807,1611,experiences,ENG,,True
25808,1611,",",OTH,,True
25809,1611,maganda,FIL,,True
25810,1611,man,FIL,,True
25811,1611,",",OTH,,True
25812,1611,o,FIL,,True
25813,1611,masakit,FIL,,True
25814,1611,o,FIL,,True
25815,1611,mabigat,FIL,,True
25816,1611,.,OTH,,True
25817,1613,Tumagal,FIL,,True
25818,1613,pa,FIL,,True
25819,1613,ng,FIL,,True
25820,1613,15,OTH,,True
25821,1613,minuto,FIL,,True
25822,1613,bago,FIL,,True
25823,1613,lumabas,FIL,,True
25824,1613,sa,FIL,,True
25825,1613,sasakyan,FIL,,True
25826,1613,ang,FIL,,True
25827,1613,drayber,FIL,,True
25828,1613,.,OTH,,True
25829,1614,Inihalintulad,FIL,,True
25830,1614,ito,FIL,,True
25831,1614,ni,FIL,,True
25832,1614,Lacson,OTH,NE,True
25833,1614,sa,FIL,,True
25834,1614,isang,FIL,,True
25835,1614,indibidwal,FIL,,True
25836,1614,na,FIL,,True
25837,1614,nagtitimon,FIL,,True
25838,1614,sa,FIL,,True
25839,1614,naglalayag,FIL,,True
25840,1614,na,FIL,,True
25841,1614,bangka,FIL,,True
25842,1614,sa,FIL,,True
25843,1614,maalon,FIL,,True
25844,1614,na,FIL,,True
25845,1614,karagatan,FIL,,True
25846,1614,kayat,FIL,,True
25847,1614,mainam,FIL,,True
25848,1614,aniyang,FIL,,True
25849,1614,pag-isipang,FIL,,True
25850,1614,mabuti,FIL,,True
25851,1614,ang,FIL,,True
25852,1614,planong,FIL,,True
25853,1614,pagtakbo,FIL,,True
25854,1614,dahil,FIL,,True
25855,1614,ang,FIL,,True
25856,1614,trabaho,FIL,,True
25857,1614,ng,FIL,,True
25858,1614,isang,FIL,,True
25859,1614,lider,FIL,,True
25860,1614,ng,FIL,,True
25861,1614,bansa,FIL,,True
25862,1614,ay,FIL,,True
25863,1614,hindi,FIL,,True
25864,1614,isang,FIL,,True
25865,1614,laro,FIL,,True
25866,1614,o,FIL,,True
25867,1614,biro,FIL,,True
25868,1614,lamang,FIL,,True
25869,1614,.,OTH,,True
25886,1616,Samakatuwid,FIL,,True
25887,1616,",",OTH,,True
25888,1616,may,FIL,,True
25889,1616,hugis,FIL,,True
25890,1616,ang,FIL,,True
25891,1616,mga,FIL,,True
25892,1616,ito,FIL,,True
25893,1616,",",OTH,,True
25894,1616,may,FIL,,True
25895,1616,punto,FIL,,True
25896,1616,de,FIL,,True
25897,1616,bista,FIL,,True
25898,1616,at,FIL,,True
25899,1616,nakapagpapahaba,FIL,,True
25900,1616,ng,FIL,,True
25901,1616,interes,FIL,,True
25902,1616,ng,FIL,,True
25903,1616,mambabasa,FIL,,True
25904,1616,ang,FIL,,True
25905,1616,isang,FIL,,True
25906,1616,sulating,FIL,,True
25907,1616,pampanitikan,FIL,,True
25908,1616,.,OTH,,True
25909,1616,The,ENG,,True
25910,1616,New,ENG,,True
25911,1616,Book,ENG,,True
25912,1616,of,ENG,,True
25913,1616,Knowledge,ENG,,True
25914,1616,",",OTH,,True
25915,1616,nasa,FIL,,True
25916,1616,wikang,FIL,,True
25917,1616,Ingles,FIL,,True
25918,1616,",",OTH,,True
25919,1616,Grolier,ENG,NE,True
25920,1616,Incorporated,ENG,,True
25921,1616,",",OTH,,True
25922,1616,",",OTH,,True
25923,1616,ISBN,OTH,ABB,True
25924,1616,ng,FIL,,True
25925,1616,buhay,FIL,,True
25926,1616,",",OTH,,True
25927,1616,pamumuhay,FIL,,True
25928,1616,",",OTH,,True
25929,1616,lipunan,FIL,,True
25930,1616,",",OTH,,True
25931,1616,pamahalaan,FIL,,True
25932,1616,",",OTH,,True
25933,1616,pananampalataya,FIL,,True
25934,1616,at,FIL,,True
25935,1616,mga,FIL,,True
25936,1616,karanasang,FIL,,True
25937,1616,kaugnay,FIL,,True
25938,1616,ng,FIL,,True
25939,1616,ibat,FIL,,True
25940,1616,ibang,FIL,,True
25941,1616,uri,FIL,,True
25942,1616,ng,FIL,,True
25943,1616,damdaming,FIL,,True
25944,1616,tulad,FIL,,True
25945,1616,ng,FIL,,True
25946,1616,pag-ibig,FIL,,True
25947,1616,",",OTH,,True
25948,1616,kaligayahan,FIL,,True
25949,1616,",",OTH,,True
25950,1616,kalungkutan,FIL,,True
25951,1616,",",OTH,,True
25952,1616,pag-asa,FIL,,True
25953,1616,",",OTH,,True
25954,1616,pagkapoot,FIL,,True
25955,1616,",",OTH,,True
25956,1616,paghihiganti,FIL,,True
25957,1616,",",OTH,,True
25958,1616,pagkasuklam,FIL,,True
25959,1616,",",OTH,,True
25960,1616,sindak,FIL,,True
25961,1616,at,FIL,,True
25962,1616,pangamba,FIL,,True
25963,1616,.,OTH,,True
25964,1616,Sauco,OTH,NE,True
25965,1616,",",OTH,,True
25966,1616,Consolacion,OTH,NE,True
25967,1616,P,OTH,NE,True
25968,1616,.,OTH,,True
25969,1616,",",OTH,,True
25970,1616,Nenita,OTH,NE,True
25971,1616,P,OTH,NE,True
25972,1616,.,OTH,,True
25973,1616,Papa,OTH,NE,True
25974,1616,",",OTH,,True
25975,1616,at,FIL,,True
25976,1616,Jeriny,OTH,NE,True
25977,1616,R,OTH,NE,True
25978,1616,.,OTH,,True
25979,1616,Geronimo,OTH,NE,True
25980,1616,.,OTH,,True
25981,1617,ANO,FIL,,True
25982,1617,:,OTH,,True
25983,1617,ang,FIL,,True
25984,1617,ginagawa,FIL,,True
25985,1617,ko,FIL,,True
25986,1617,dito,FIL,,True
25987,1617,sa,FIL,,True
25988,1617,twitter,OTH,NE,True
25989,1617,at,FIL,,True
25990,1617,bakit,FIL,,True
25991,1617,hindi,FIL,,True
25992,1617,ko,FIL,,True
25993,1617,harapin,FIL,,True
25994,1617,ng,FIL,,True
25995,1617,papers,ENG,,True
25996,1617,ko,FIL,,True
25997,1619,Mga,FIL,,True
25998,1619,para,FIL,,True
25999,1619,sa,FIL,,True
26000,1619,The,ENG,,True
26001,1619,Aquinos,OTH,NE,True
26002,1619,of,ENG,,True
26003,1619,Tarlac,OTH,NE,True
26004,1619,An,ENG,,True
26005,1619,Essay,ENG,,True
26006,1619,in,ENG,,True
26007,1619,History,ENG,,True
26008,1619,as,ENG,,True
26009,1619,Sanggunian,FIL,,True
26010,1619,sa,FIL,,True
26011,1619,Mga,FIL,,True
26012,1619,panlabas,FIL,,True
26013,1619,na,FIL,,True
26014,1619,kawing,FIL,,True
26081,1625,Dinaig,FIL,,True
26082,1625,pa,FIL,,True
26083,1625,ng,FIL,,True
26084,1625,projects,ENG,,True
26085,1625,ko,FIL,,True
26086,1625,yung,FIL,,True
26087,1625,discography,ENG,,True
26088,1625,ng,FIL,,True
26089,1625,blackpink,OTH,NE,True
26090,1625,sa,FIL,,True
26091,1625,dami,FIL,,True
26092,1625,nito,FIL,,True
26093,1625,.,OTH,,True
26094,1626,Mga,FIL,,True
26095,1626,batak,FIL,,True
26096,1626,din,FIL,,True
26097,1626,sa,FIL,,True
26098,1626,laro,FIL,,True
26099,1626,ika,FIL,,True
26100,1626,nga,FIL,,True
26101,1626,ang,FIL,,True
26102,1626,halos,FIL,,True
26103,1626,lahat,FIL,,True
26104,1626,sa,FIL,,True
26105,1626,kanila,FIL,,True
26106,1626,dahil,FIL,,True
26107,1626,sa,FIL,,True
26108,1626,pakikipaglaban,FIL,,True
26109,1626,sa,FIL,,True
26110,1626,ibat,FIL,,True
26111,1626,ibang,FIL,,True
26112,1626,torneo,FIL,,True
26113,1626,sa,FIL,,True
26114,1626,ibang,FIL,,True
26115,1626,bansa,FIL,,True
26116,1626,.,OTH,,True
26117,1627,Sa,FIL,,True
26118,1627,pulong,FIL,,True
26119,1627,balitaan,FIL,,True
26120,1627,nitong,FIL,,True
26121,1627,Martes,FIL,NE,True
26122,1627,",",OTH,,True
26123,1627,sinabi,FIL,,True
26124,1627,ni,FIL,,True
26125,1627,Health,ENG,NE,True
26126,1627,Secretary,ENG,NE,True
26127,1627,Francisco,OTH,NE,True
26128,1627,Duque,OTH,NE,True
26129,1627,III,OTH,,True
26130,1627,",",OTH,,True
26131,1627,nagpakita,FIL,,True
26132,1627,ng,FIL,,True
26133,1627,sintomas,FIL,,True
26134,1627,ng,FIL,,True
26135,1627,lagnat,FIL,,True
26136,1627,",",OTH,,True
26137,1627,pangangati,FIL,,True
26138,1627,ng,FIL,,True
26139,1627,lalamunan,FIL,,True
26140,1627,at,FIL,,True
26141,1627,ubo,FIL,,True
26142,1627,ang,FIL,,True
26143,1627,pasyente,FIL,,True
26144,1627,nang,FIL,,True
26145,1627,dumating,FIL,,True
26146,1627,sa,FIL,,True
26147,1627,bansa,FIL,,True
26148,1627,noong,FIL,,True
26149,1627,Enero,FIL,NE,True
26150,1627,12,OTH,,True
26151,1627,.,OTH,,True
26152,1628,Kakaurat,FIL,,True
26153,1628,talaga,FIL,,True
26154,1628,magkaroon,FIL,,True
26155,1628,ng,FIL,,True
26156,1628,mga,FIL,,True
26157,1628,ganitong,FIL,,True
26158,1628,kapatid,FIL,,True
26159,1628,.,OTH,,True
26160,1629,Dumarating,FIL,,True
26161,1629,ang,FIL,,True
26162,1629,lahat,FIL,,True
26163,1629,ng,FIL,,True
26164,1629,ito,FIL,,True
26165,1629,bilang,FIL,,True
26166,1629,isang,FIL,,True
26167,1629,natural,FIL,,True
26168,1629,na,FIL,,True
26169,1629,paghahayag,FIL,,True
26170,1629,;,OTH,,True
26171,1629,hindi,FIL,,True
26172,1629,ito,FIL,,True
26173,1629,pinipilit,FIL,,True
26174,1629,ni,FIL,,True
26175,1629,isang,FIL,,True
26176,1629,bagay,FIL,,True
26177,1629,na,FIL,,True
26178,1629,napapakialaman,FIL,,True
26179,1629,ng,FIL,,True
26180,1629,tao,FIL,,True
26181,1629,.,OTH,,True
26287,1631,Di,FIL,,True
26288,1631,na,FIL,,True
26289,1631,nagreply,FIL,,True
26290,1631,mga,FIL,,True
26291,1631,kachat,FIL,,True
26292,1631,ko,FIL,,True
26293,1631,sa,FIL,,True
26294,1631,last,ENG,,True
26295,1631,post,ENG,,True
26296,1631,ko,FIL,,True
26297,1631,naghahanap,FIL,,True
26298,1631,ng,FIL,,True
26299,1631,single,ENG,,True
26300,1631,mom,ENG,,True
26301,1631,na,FIL,,True
26302,1631,walang,FIL,,True
26303,1631,anak,FIL,,True
26304,1631,.,OTH,,True
26305,1632,kapal,FIL,,True
26306,1632,ng,FIL,,True
26307,1632,mukha,FIL,,True
26308,1632,ng,FIL,,True
26309,1632,mga,FIL,,True
26310,1632,walang,FIL,,True
26311,1632,alam,FIL,,True
26312,1632,sa,FIL,,True
26313,1632,politika,FIL,,True
26314,1632,pero,FIL,,True
26315,1632,tatakbo,FIL,,True
26316,1632,tangina,FIL,,True
26317,1632,magkikita,FIL,,True
26318,1632,tlga,OTH,ABB,False
26319,1632,tayo,FIL,,True
26320,1632,sa,FIL,,True
26321,1632,impyerno,FIL,,True
26322,1632,hahanapin,FIL,,True
26323,1632,ko,FIL,,True
26324,1632,kayo,FIL,,True
26325,1632,mga,FIL,,True
26326,1632,amag,FIL,,True
26327,1632,kayo,FIL,,True
26328,1633,Masyadong,FIL,,True
26329,1633,malupit,FIL,,True
26330,1633,ang,FIL,,True
26331,1633,mga,FIL,,True
26332,1633,demonyong,FIL,,True
26333,1633,ito,FIL,,True
26334,1633,!,OTH,,True
26335,1634,Wala,FIL,,True
26336,1634,umanong,FIL,,True
